CityId,CityName,District
31695,Gdansk,Wrzeszcz Dolny
31696,Sopot,Dolny Sopot
31697,Gdansk,Wrzeszcz Dolny
31698,Gdansk,Jasien
31699,Gdynia,Dabrowa
31700,Sopot,Centrum
31701,Gdansk,VII Dwor
31702,Gdynia,Babie Doly
31703,Gdynia,Wzgorze Sw. Maksymiliana
31704,Sopot,Centrum
31705,Gdansk,Orunia-Sw. Wojciech-Lipce
31706,Gdansk,Wrzeszcz Dolny
31707,Gdynia,Witomino
31708,Gdynia,Dabrowa
31709,Gdynia,Cisowa
31710,Gdansk,Matarnia
31711,Gdansk,Wrzeszcz Gorny
31712,Gdynia,Witomino
31713,Gdynia,Wzgorze Sw. Maksymiliana
31714,Gdynia,Cisowa
31715,Gdynia,Witomino
31716,Sopot,Przylesie
31717,Sopot,Dolny Sopot
31718,Gdynia,Babie Doly
31719,Gdynia,Orlowo
31720,Gdansk,Mlyniska
31721,Gdynia,Leszczynki
31722,Gdansk,Przerobka
31723,Gdansk,Wrzeszcz Gorny
31724,Gdansk,Wrzeszcz Gorny
31725,Sopot,Centrum
31726,Gdansk,Ujescisko-Lostowice
31727,Gdynia,Kamienna Gora
31728,Gdansk,Nowy Port
31729,Gdynia,Srodmiescie
31730,Sopot,Brodwino
31731,Gdynia,Pustki Cisowskie-Demptowo
31732,Gdansk,Rudniki
31733,Gdynia,Cisowa
31734,Gdansk,Osowa
31735,Gdansk,Orunia-Sw. Wojciech-Lipce
31736,Gdansk,Orunia Gorna-Gdansk Poludnie
31737,Gdansk,Mlyniska
31738,Gdansk,Bretowo
31739,Gdansk,Przymorze Male
31740,Sopot,Karlikowo
31741,Sopot,Karlikowo
31742,Gdynia,Obluze
31743,Sopot,Brodwino
31744,Gdansk,Stogi
31745,Gdansk,Zaspa-Rozstaje
31746,Gdynia,Witomino
31747,Gdansk,Zaspa-Mlyniec
31748,Gdynia,Chwarzno-Wiczlino
31749,Sopot,Dolny Sopot
31750,Gdynia,Kamienna Gora
31751,Sopot,Kamienny Potok
31752,Gdansk,Aniolki
31753,Gdynia,Oksywie
31754,Sopot,Kamienny Potok
31755,Gdansk,Piecki-Migowo (Morena)
31756,Gdynia,Obluze
31757,Gdynia,Pustki Cisowskie-Demptowo
31758,Gdynia,Cisowa
31759,Gdansk,Orunia-Sw. Wojciech-Lipce
31760,Sopot,Centrum
31761,Gdynia,Leszczynki
31762,Gdansk,Ujescisko-Lostowice
31763,Sopot,Karlikowo
31764,Gdynia,Cisowa
31765,Gdynia,Dzialki Lesne
31766,Sopot,Gorny Sopot
31767,Sopot,Dolny Sopot
31768,Gdynia,Obluze
31769,Gdansk,Rudniki
31770,Sopot,Brodwino
31771,Gdansk,Rudniki
31772,Gdansk,Wrzeszcz Dolny
31773,Gdynia,Karwiny
31774,Gdynia,Babie Doly
31775,Gdansk,Krakowiec-Gorki Zachodnie
31776,Sopot,Brodwino
31777,Sopot,Przylesie
31778,Gdansk,Aniolki
31779,Gdynia,Cisowa
31780,Gdansk,Letnica
31781,Gdansk,Wyspa Sobieszewska
31782,Gdynia,Grabowek
31783,Gdansk,Ujescisko-Lostowice
31784,Gdynia,Karwiny
31785,Sopot,Kamienny Potok
31786,Gdynia,Wielki Kack
31787,Gdansk,Zaspa-Mlyniec
31788,Sopot,Przylesie
31789,Sopot,Dolny Sopot
31790,Gdansk,Mlyniska
31791,Gdansk,Mlyniska
31792,Gdansk,Nowy Port
31793,Gdansk,Brzezno
31794,Gdynia,Oksywie
31795,Sopot,Karlikowo
31796,Gdynia,Grabowek
31797,Gdansk,Orunia Gorna-Gdansk Poludnie
31798,Gdansk,Wyspa Sobieszewska
31799,Sopot,Brodwino
31800,Gdynia,Witomino
31801,Gdansk,Matarnia
31802,Gdynia,Oksywie
31803,Sopot,Karlikowo
31804,Sopot,Karlikowo
31805,Gdynia,Pustki Cisowskie-Demptowo
31806,Sopot,Przylesie
31807,Sopot,Karlikowo
31808,Sopot,Przylesie
31809,Sopot,Brodwino
31810,Gdansk,Przerobka
31811,Gdynia,Kamienna Gora
31812,Sopot,Dolny Sopot
31813,Gdansk,Nowy Port
31814,Sopot,Gorny Sopot
31815,Gdynia,Witomino
31816,Gdansk,Wyspa Sobieszewska
31817,Sopot,Dolny Sopot
31818,Gdansk,Wrzeszcz Dolny
31819,Sopot,Centrum
31820,Gdynia,Dzialki Lesne
31821,Gdynia,Pogorze
31822,Sopot,Dolny Sopot
31823,Gdansk,Wrzeszcz Gorny
31824,Gdynia,Wielki Kack
31825,Sopot,Karlikowo
31826,Gdansk,Orunia Gorna-Gdansk Poludnie
31827,Sopot,Kamienny Potok
31828,Sopot,Dolny Sopot
31829,Gdansk,Rudniki
31830,Gdansk,Zaspa-Mlyniec
31831,Gdynia,Grabowek
31832,Gdynia,Kamienna Gora
31833,Gdynia,Orlowo
31834,Sopot,Brodwino
31835,Sopot,Brodwino
31836,Gdynia,Orlowo
31837,Gdansk,Matarnia
31838,Gdansk,Orunia Gorna-Gdansk Poludnie
31839,Gdansk,Srodmiescie
31840,Gdansk,Bretowo
31841,Gdansk,Brzezno
31842,Sopot,Gorny Sopot
31843,Gdansk,Mlyniska
31844,Gdansk,Chelm
31845,Sopot,Karlikowo
31846,Sopot,Brodwino
31847,Gdansk,Wyspa Sobieszewska
31848,Gdansk,Krakowiec-Gorki Zachodnie
31849,Gdansk,VII Dwor
31850,Gdynia,Witomino
31851,Gdansk,Zaspa-Mlyniec
31852,Gdansk,Stogi
31853,Gdynia,Redlowo
31854,Gdynia,Cisowa
31855,Sopot,Centrum
31856,Gdansk,Aniolki
31857,Sopot,Dolny Sopot
31858,Gdansk,Krakowiec-Gorki Zachodnie
31859,Gdansk,Orunia Gorna-Gdansk Poludnie
31860,Gdansk,Wrzeszcz Dolny
31861,Gdansk,Krakowiec-Gorki Zachodnie
31862,Gdynia,Orlowo
31863,Gdansk,VII Dwor
31864,Sopot,Dolny Sopot
31865,Sopot,Przylesie
31866,Sopot,Przylesie
31867,Gdansk,Ujescisko-Lostowice
31868,Gdansk,Wrzeszcz Dolny
31869,Gdynia,Witomino
31870,Gdynia,Redlowo
31871,Sopot,Gorny Sopot
31872,Gdansk,Piecki-Migowo (Morena)
31873,Gdansk,Brzezno
31874,Gdansk,Suchanino
31875,Sopot,Karlikowo
31876,Sopot,Centrum
31877,Gdansk,Siedlce
31878,Gdynia,Kamienna Gora
31879,Gdansk,Matarnia
31880,Gdynia,Wzgorze Sw. Maksymiliana
31881,Sopot,Przylesie
31882,Gdansk,Rudniki
31883,Gdansk,Wyspa Sobieszewska
31884,Gdansk,VII Dwor
31885,Gdynia,Wielki Kack
31886,Sopot,Kamienny Potok
31887,Sopot,Kamienny Potok
31888,Sopot,Gorny Sopot
31889,Gdynia,Oksywie
31890,Sopot,Kamienny Potok
31891,Sopot,Kamienny Potok
31892,Gdansk,Ujescisko-Lostowice
31893,Sopot,Dolny Sopot
31894,Gdynia,Babie Doly
31895,Sopot,Gorny Sopot
31896,Sopot,Dolny Sopot
31897,Sopot,Karlikowo
31898,Gdansk,Srodmiescie
31899,Gdynia,Dabrowa
31900,Sopot,Gorny Sopot
31901,Gdynia,Pogorze
31902,Sopot,Centrum
31903,Sopot,Dolny Sopot
31904,Sopot,Kamienny Potok
31905,Gdansk,Suchanino
31906,Sopot,Przylesie
31907,Sopot,Kamienny Potok
31908,Gdynia,Leszczynki
31909,Gdynia,Obluze
31910,Gdansk,Przymorze Male
31911,Gdynia,Maly Kack
31912,Gdansk,Krakowiec-Gorki Zachodnie
31913,Gdynia,Karwiny
31914,Gdansk,Suchanino
31915,Gdynia,Oksywie
31916,Gdynia,Pogorze
31917,Gdansk,Orunia-Sw. Wojciech-Lipce
31918,Gdansk,Chelm
31919,Sopot,Kamienny Potok
31920,Gdansk,Brzezno
31921,Gdansk,Siedlce
31922,Gdynia,Orlowo
31923,Sopot,Brodwino
31924,Sopot,Gorny Sopot
31925,Gdynia,Srodmiescie
31926,Gdynia,Oksywie
31927,Gdynia,Wzgorze Sw. Maksymiliana
31928,Gdynia,Pogorze
31929,Gdynia,Oksywie
31930,Gdansk,Strzyza
31931,Gdynia,Redlowo
31932,Sopot,Brodwino
31933,Gdynia,Srodmiescie
31934,Gdansk,Osowa
31935,Sopot,Karlikowo
31936,Gdansk,Siedlce
31937,Gdansk,Osowa
31938,Sopot,Kamienny Potok
31939,Gdansk,Ujescisko-Lostowice
31940,Gdansk,Wrzeszcz Gorny
31941,Gdansk,Krakowiec-Gorki Zachodnie
31942,Gdynia,Leszczynki
31943,Gdansk,Zaspa-Mlyniec
31944,Sopot,Kamienny Potok
31945,Sopot,Dolny Sopot
31946,Sopot,Karlikowo
31947,Gdynia,Maly Kack
31948,Gdansk,Srodmiescie
31949,Gdansk,Matarnia
31950,Sopot,Brodwino
31951,Gdynia,Wielki Kack
31952,Gdansk,Ujescisko-Lostowice
31953,Gdansk,Chelm
31954,Gdansk,Letnica
31955,Sopot,Kamienny Potok
31956,Gdansk,Zaspa-Mlyniec
31957,Gdynia,Orlowo
31958,Gdansk,Strzyza
31959,Gdansk,Chelm
31960,Sopot,Dolny Sopot
31961,Gdynia,Maly Kack
31962,Gdynia,Wielki Kack
31963,Gdynia,Cisowa
31964,Sopot,Gorny Sopot
31965,Gdynia,Karwiny
31966,Gdansk,Mlyniska
31967,Gdansk,Jasien
31968,Sopot,Brodwino
31969,Gdansk,Mlyniska
31970,Gdynia,Dzialki Lesne
31971,Gdynia,Chwarzno-Wiczlino
31972,Sopot,Karlikowo
31973,Sopot,Przylesie
31974,Gdynia,Babie Doly
31975,Gdynia,Grabowek
31976,Gdansk,Orunia Gorna-Gdansk Poludnie
31977,Sopot,Centrum
31978,Sopot,Centrum
31979,Gdansk,Strzyza
31980,Gdynia,Dzialki Lesne
31981,Sopot,Dolny Sopot
31982,Gdansk,Srodmiescie
31983,Gdansk,Rudniki
31984,Sopot,Brodwino
31985,Gdansk,Osowa
31986,Gdynia,Cisowa
31987,Sopot,Kamienny Potok
31988,Gdansk,Chelm
31989,Gdynia,Grabowek
31990,Gdynia,Chwarzno-Wiczlino
31991,Sopot,Dolny Sopot
31992,Gdansk,Mlyniska
31993,Gdynia,Pogorze
31994,Gdynia,Leszczynki
31995,Gdynia,Redlowo
31996,Gdynia,Wzgorze Sw. Maksymiliana
31997,Sopot,Gorny Sopot
31998,Gdansk,Mlyniska
31999,Sopot,Brodwino
32000,Gdynia,Kamienna Gora
32001,Gdansk,Przymorze Wielkie
32002,Sopot,Kamienny Potok
32003,Gdansk,Rudniki
32004,Sopot,Karlikowo
32005,Gdansk,Brzezno
32006,Sopot,Dolny Sopot
32007,Gdynia,Babie Doly
32008,Sopot,Centrum
32009,Sopot,Kamienny Potok
32010,Gdynia,Chwarzno-Wiczlino
32011,Sopot,Centrum
32012,Gdynia,Orlowo
32013,Sopot,Brodwino
32014,Gdansk,Siedlce
32015,Sopot,Karlikowo
32016,Sopot,Dolny Sopot
32017,Gdansk,Jasien
32018,Gdansk,Bretowo
32019,Gdynia,Witomino
32020,Gdansk,Letnica
32021,Sopot,Centrum
32022,Gdansk,Krakowiec-Gorki Zachodnie
32023,Sopot,Centrum
32024,Gdynia,Kamienna Gora
32025,Gdansk,Bretowo
32026,Sopot,Brodwino
32027,Gdynia,Dzialki Lesne
32028,Gdynia,Witomino
32029,Sopot,Dolny Sopot
32030,Gdynia,Witomino
32031,Sopot,Karlikowo
32032,Gdansk,Krakowiec-Gorki Zachodnie
32033,Gdansk,Rudniki
32034,Gdynia,Witomino
32035,Sopot,Kamienny Potok
32036,Gdansk,Orunia Gorna-Gdansk Poludnie
32037,Gdynia,Wzgorze Sw. Maksymiliana
32038,Sopot,Kamienny Potok
32039,Sopot,Kamienny Potok
32040,Gdansk,Matarnia
32041,Gdansk,Mlyniska
32042,Sopot,Karlikowo
32043,Sopot,Kamienny Potok
32044,Sopot,Centrum
32045,Gdynia,Oksywie
32046,Gdansk,Rudniki
32047,Sopot,Dolny Sopot
32048,Gdansk,Stogi
32049,Gdansk,Orunia-Sw. Wojciech-Lipce
32050,Sopot,Karlikowo
32051,Gdansk,Brzezno
32052,Gdynia,Kamienna Gora
32053,Gdynia,Chwarzno-Wiczlino
32054,Sopot,Gorny Sopot
32055,Sopot,Dolny Sopot
32056,Gdansk,Krakowiec-Gorki Zachodnie
32057,Gdynia,Oksywie
32058,Gdynia,Pustki Cisowskie-Demptowo
32059,Gdansk,Olszynka
32060,Gdynia,Karwiny
32061,Gdynia,Redlowo
32062,Gdynia,Cisowa
32063,Gdansk,VII Dwor
32064,Gdynia,Srodmiescie
32065,Sopot,Kamienny Potok
32066,Sopot,Przylesie
32067,Gdansk,Zaspa-Rozstaje
32068,Gdansk,Nowy Port
32069,Sopot,Brodwino
32070,Sopot,Karlikowo
32071,Sopot,Gorny Sopot
32072,Gdansk,Piecki-Migowo (Morena)
32073,Gdynia,Wzgorze Sw. Maksymiliana
32074,Gdynia,Witomino
32075,Gdansk,Przymorze Male
32076,Sopot,Dolny Sopot
32077,Gdansk,Wrzeszcz Gorny
32078,Gdansk,Zaspa-Rozstaje
32079,Gdansk,Osowa
32080,Sopot,Przylesie
32081,Sopot,Dolny Sopot
32082,Gdansk,Przerobka
32083,Gdansk,Krakowiec-Gorki Zachodnie
32084,Sopot,Kamienny Potok
32085,Gdansk,Srodmiescie
32086,Gdansk,Przerobka
32087,Sopot,Brodwino
32088,Sopot,Przylesie
32089,Sopot,Karlikowo
32090,Sopot,Kamienny Potok
32091,Sopot,Karlikowo
32092,Sopot,Centrum
32093,Gdynia,Grabowek
32094,Sopot,Kamienny Potok
32095,Gdansk,Orunia Gorna-Gdansk Poludnie
32096,Gdansk,Mlyniska
32097,Gdansk,Ujescisko-Lostowice
32098,Gdynia,Redlowo
32099,Sopot,Przylesie
32100,Sopot,Centrum
32101,Gdansk,Nowy Port
32102,Sopot,Kamienny Potok
32103,Sopot,Karlikowo
32104,Sopot,Przylesie
32105,Sopot,Kamienny Potok
32106,Sopot,Dolny Sopot
32107,Sopot,Przylesie
32108,Gdynia,Srodmiescie
32109,Sopot,Dolny Sopot
32110,Gdansk,Nowy Port
32111,Sopot,Karlikowo
32112,Sopot,Centrum
32113,Sopot,Dolny Sopot
32114,Sopot,Gorny Sopot
32115,Gdynia,Pogorze
32116,Sopot,Gorny Sopot
32117,Gdynia,Kamienna Gora
32118,Sopot,Karlikowo
32119,Sopot,Przylesie
32120,Gdansk,Aniolki
32121,Sopot,Przylesie
32122,Gdansk,Strzyza
32123,Sopot,Centrum
32124,Sopot,Centrum
32125,Sopot,Brodwino
32126,Sopot,Karlikowo
32127,Gdansk,Wyspa Sobieszewska
32128,Gdansk,Rudniki
32129,Sopot,Przylesie
32130,Gdansk,Wrzeszcz Dolny
32131,Sopot,Przylesie
32132,Sopot,Dolny Sopot
32133,Gdynia,Obluze
32134,Gdansk,Olszynka
32135,Gdynia,Wzgorze Sw. Maksymiliana
32136,Gdynia,Dabrowa
32137,Sopot,Kamienny Potok
32138,Gdansk,Nowy Port
32139,Sopot,Brodwino
32140,Sopot,Brodwino
32141,Gdynia,Obluze
32142,Gdansk,Zaspa-Mlyniec
32143,Sopot,Dolny Sopot
32144,Sopot,Centrum
32145,Gdynia,Leszczynki
32146,Gdansk,Przymorze Male
32147,Sopot,Karlikowo
32148,Sopot,Kamienny Potok
32149,Sopot,Brodwino
32150,Sopot,Centrum
32151,Gdansk,Przymorze Male
32152,Sopot,Brodwino
32153,Gdansk,Jasien
32154,Gdansk,Zaspa-Mlyniec
32155,Gdynia,Karwiny
32156,Sopot,Przylesie
32157,Sopot,Gorny Sopot
32158,Gdansk,Stogi
32159,Gdansk,Suchanino
32160,Gdansk,Zaspa-Rozstaje
32161,Gdynia,Maly Kack
32162,Gdansk,Piecki-Migowo (Morena)
32163,Gdynia,Obluze
32164,Gdynia,Dabrowa
32165,Gdynia,Leszczynki
32166,Sopot,Kamienny Potok
32167,Sopot,Przylesie
32168,Gdynia,Leszczynki
32169,Gdynia,Chwarzno-Wiczlino
32170,Sopot,Centrum
32171,Gdansk,Wrzeszcz Dolny
32172,Gdynia,Kamienna Gora
32173,Gdansk,Orunia Gorna-Gdansk Poludnie
32174,Sopot,Centrum
32175,Gdynia,Maly Kack
32176,Gdansk,Ujescisko-Lostowice
32177,Gdansk,Matarnia
32178,Gdansk,Wrzeszcz Dolny
32179,Gdansk,Bretowo
32180,Gdansk,Orunia-Sw. Wojciech-Lipce
32181,Gdynia,Wielki Kack
32182,Sopot,Gorny Sopot
32183,Gdansk,Strzyza
32184,Sopot,Karlikowo
32185,Gdynia,Witomino
32186,Gdynia,Dzialki Lesne
32187,Gdynia,Orlowo
32188,Gdynia,Karwiny
32189,Sopot,Przylesie
32190,Gdansk,Nowy Port
32191,Sopot,Karlikowo
32192,Sopot,Dolny Sopot
32193,Sopot,Centrum
32194,Sopot,Przylesie
32195,Sopot,Brodwino
32196,Sopot,Dolny Sopot
32197,Gdynia,Wielki Kack
32198,Gdynia,Maly Kack
32199,Sopot,Gorny Sopot
32200,Gdansk,Osowa
32201,Gdansk,Wyspa Sobieszewska
32202,Sopot,Karlikowo
32203,Sopot,Karlikowo
32204,Gdynia,Maly Kack
32205,Sopot,Przylesie
32206,Sopot,Kamienny Potok
32207,Gdansk,Przymorze Wielkie
32208,Sopot,Dolny Sopot
32209,Sopot,Brodwino
32210,Gdansk,Orunia Gorna-Gdansk Poludnie
32211,Gdansk,Matarnia
32212,Sopot,Karlikowo
32213,Sopot,Centrum
32214,Gdansk,Przymorze Male
32215,Sopot,Brodwino
32216,Gdynia,Kamienna Gora
32217,Sopot,Brodwino
32218,Sopot,Brodwino
32219,Gdansk,Nowy Port
32220,Gdansk,Chelm
32221,Sopot,Brodwino
32222,Gdynia,Karwiny
32223,Gdansk,VII Dwor
32224,Sopot,Brodwino
32225,Sopot,Przylesie
32226,Sopot,Karlikowo
32227,Gdansk,Przymorze Male
32228,Gdynia,Wzgorze Sw. Maksymiliana
32229,Gdynia,Redlowo
32230,Gdansk,Matarnia
32231,Gdynia,Redlowo
32232,Gdansk,Nowy Port
32233,Sopot,Dolny Sopot
32234,Gdansk,Piecki-Migowo (Morena)
32235,Gdansk,Strzyza
32236,Gdansk,Orunia Gorna-Gdansk Poludnie
32237,Gdynia,Obluze
32238,Gdansk,Chelm
32239,Sopot,Karlikowo
32240,Gdynia,Leszczynki
32241,Gdansk,Piecki-Migowo (Morena)
32242,Gdansk,Orunia Gorna-Gdansk Poludnie
32243,Gdansk,Nowy Port
32244,Gdansk,Wrzeszcz Dolny
32245,Gdansk,Rudniki
32246,Gdynia,Redlowo
32247,Gdansk,Stogi
32248,Sopot,Kamienny Potok
32249,Gdynia,Babie Doly
32250,Gdansk,Wrzeszcz Gorny
32251,Gdynia,Dzialki Lesne
32252,Gdynia,Witomino
32253,Sopot,Przylesie
32254,Gdynia,Obluze
32255,Gdansk,Mlyniska
32256,Gdansk,Ujescisko-Lostowice
32257,Gdansk,Srodmiescie
32258,Sopot,Przylesie
32259,Gdynia,Dzialki Lesne
32260,Sopot,Kamienny Potok
32261,Gdansk,Orunia-Sw. Wojciech-Lipce
32262,Gdynia,Redlowo
32263,Gdynia,Srodmiescie
32264,Gdynia,Dzialki Lesne
32265,Gdynia,Oksywie
32266,Gdansk,Orunia-Sw. Wojciech-Lipce
32267,Gdynia,Dabrowa
32268,Gdansk,Olszynka
32269,Gdansk,Brzezno
32270,Gdansk,Letnica
32271,Gdynia,Orlowo
32272,Gdansk,Stogi
32273,Sopot,Dolny Sopot
32274,Gdansk,Olszynka
32275,Sopot,Dolny Sopot
32276,Gdansk,Jasien
32277,Sopot,Gorny Sopot
32278,Gdansk,Wrzeszcz Dolny
32279,Gdynia,Grabowek
32280,Sopot,Karlikowo
32281,Sopot,Kamienny Potok
32282,Gdynia,Redlowo
32283,Sopot,Centrum
32284,Gdansk,Krakowiec-Gorki Zachodnie
32285,Gdynia,Witomino
32286,Sopot,Karlikowo
32287,Sopot,Brodwino
32288,Sopot,Karlikowo
32289,Gdynia,Grabowek
32290,Gdynia,Dzialki Lesne
32291,Sopot,Karlikowo
32292,Gdynia,Oksywie
32293,Gdansk,Brzezno
32294,Sopot,Przylesie
32295,Sopot,Karlikowo
32296,Gdynia,Babie Doly
32297,Gdynia,Leszczynki
32298,Gdansk,Przymorze Male
32299,Gdynia,Grabowek
32300,Gdansk,Bretowo
32301,Sopot,Przylesie
32302,Gdynia,Babie Doly
32303,Gdynia,Redlowo
32304,Sopot,Gorny Sopot
32305,Sopot,Gorny Sopot
32306,Gdynia,Grabowek
32307,Gdansk,Rudniki
32308,Gdynia,Dabrowa
32309,Gdynia,Kamienna Gora
32310,Sopot,Dolny Sopot
32311,Gdansk,Letnica
32312,Gdynia,Dzialki Lesne
32313,Sopot,Brodwino
32314,Sopot,Brodwino
32315,Gdansk,Strzyza
32316,Gdynia,Maly Kack
32317,Gdynia,Babie Doly
32318,Gdansk,Matarnia
32319,Gdynia,Wzgorze Sw. Maksymiliana
32320,Gdynia,Pogorze
32321,Gdynia,Dzialki Lesne
32322,Gdansk,Matarnia
32323,Gdynia,Orlowo
32324,Gdansk,Orunia-Sw. Wojciech-Lipce
32325,Gdynia,Wielki Kack
32326,Gdansk,Zaspa-Rozstaje
32327,Gdansk,Strzyza
32328,Gdansk,Rudniki
32329,Gdynia,Kamienna Gora
32330,Gdansk,Krakowiec-Gorki Zachodnie
32331,Sopot,Przylesie
32332,Gdansk,Olszynka
32333,Sopot,Brodwino
32334,Gdansk,Rudniki
32335,Gdansk,Rudniki
32336,Gdynia,Witomino
32337,Sopot,Karlikowo
32338,Gdynia,Leszczynki
32339,Gdansk,Przymorze Wielkie
32340,Sopot,Kamienny Potok
32341,Gdynia,Oksywie
32342,Sopot,Centrum
32343,Gdansk,Rudniki
32344,Gdynia,Kamienna Gora
32345,Sopot,Dolny Sopot
32346,Gdansk,Wrzeszcz Dolny
32347,Sopot,Karlikowo
32348,Gdynia,Dabrowa
32349,Gdynia,Leszczynki
32350,Gdynia,Wzgorze Sw. Maksymiliana
32351,Gdansk,Letnica
32352,Sopot,Gorny Sopot
32353,Gdansk,Jasien
32354,Sopot,Karlikowo
32355,Sopot,Dolny Sopot
32356,Gdynia,Kamienna Gora
32357,Sopot,Przylesie
32358,Gdynia,Srodmiescie
32359,Sopot,Brodwino
32360,Gdynia,Wzgorze Sw. Maksymiliana
32361,Gdansk,Mlyniska
32362,Gdynia,Redlowo
32363,Gdansk,Rudniki
32364,Gdynia,Chwarzno-Wiczlino
32365,Gdansk,Orunia Gorna-Gdansk Poludnie
32366,Sopot,Karlikowo
32367,Sopot,Karlikowo
32368,Gdynia,Karwiny
32369,Gdynia,Leszczynki
32370,Sopot,Przylesie
32371,Gdansk,Suchanino
32372,Sopot,Karlikowo
32373,Gdynia,Redlowo
32374,Sopot,Brodwino
32375,Sopot,Centrum
32376,Gdynia,Dabrowa
32377,Gdansk,Orunia-Sw. Wojciech-Lipce
32378,Gdansk,Rudniki
32379,Gdynia,Wzgorze Sw. Maksymiliana
32380,Sopot,Centrum
32381,Gdynia,Pustki Cisowskie-Demptowo
32382,Sopot,Dolny Sopot
32383,Gdynia,Leszczynki
32384,Gdynia,Wzgorze Sw. Maksymiliana
32385,Gdynia,Dabrowa
32386,Gdynia,Oksywie
32387,Gdansk,Ujescisko-Lostowice
32388,Gdansk,Jasien
32389,Gdynia,Orlowo
32390,Gdynia,Redlowo
32391,Gdansk,Suchanino
32392,Sopot,Centrum
32393,Sopot,Dolny Sopot
32394,Gdynia,Kamienna Gora
32395,Sopot,Gorny Sopot
32396,Gdynia,Wielki Kack
32397,Gdansk,Bretowo
32398,Gdynia,Chwarzno-Wiczlino
32399,Sopot,Brodwino
32400,Gdynia,Redlowo
32401,Sopot,Przylesie
32402,Sopot,Gorny Sopot
32403,Gdynia,Oksywie
32404,Gdynia,Wzgorze Sw. Maksymiliana
32405,Sopot,Centrum
32406,Sopot,Dolny Sopot
32407,Gdynia,Srodmiescie
32408,Gdynia,Witomino
32409,Gdynia,Pogorze
32410,Gdansk,Siedlce
32411,Gdansk,Orunia-Sw. Wojciech-Lipce
32412,Gdansk,Nowy Port
32413,Gdansk,Bretowo
32414,Gdynia,Orlowo
32415,Gdynia,Chwarzno-Wiczlino
32416,Gdansk,Krakowiec-Gorki Zachodnie
32417,Gdynia,Leszczynki
32418,Gdynia,Karwiny
32419,Gdynia,Leszczynki
32420,Sopot,Przylesie
32421,Gdynia,Srodmiescie
32422,Gdansk,Przerobka
32423,Gdansk,Ujescisko-Lostowice
32424,Sopot,Centrum
32425,Sopot,Gorny Sopot
32426,Gdansk,Siedlce
32427,Sopot,Dolny Sopot
32428,Gdansk,Wyspa Sobieszewska
32429,Gdynia,Obluze
32430,Gdynia,Wzgorze Sw. Maksymiliana
32431,Sopot,Przylesie
32432,Gdynia,Oksywie
32433,Gdynia,Chwarzno-Wiczlino
32434,Gdynia,Pustki Cisowskie-Demptowo
32435,Gdansk,Bretowo
32436,Gdansk,Suchanino
32437,Gdansk,Aniolki
32438,Gdansk,Suchanino
32439,Gdynia,Redlowo
32440,Gdynia,Redlowo
32441,Gdynia,Karwiny
32442,Gdansk,Wrzeszcz Dolny
32443,Gdansk,Orunia-Sw. Wojciech-Lipce
32444,Sopot,Przylesie
32445,Sopot,Gorny Sopot
32446,Gdansk,Srodmiescie
32447,Gdansk,Strzyza
32448,Gdansk,Osowa
32449,Sopot,Centrum
32450,Gdansk,Chelm
32451,Gdansk,Brzezno
32452,Gdynia,Kamienna Gora
32453,Sopot,Przylesie
32454,Sopot,Kamienny Potok
32455,Gdansk,Brzezno
32456,Gdynia,Leszczynki
32457,Gdansk,Siedlce
32458,Gdansk,Olszynka
32459,Gdansk,Stogi
32460,Sopot,Karlikowo
32461,Sopot,Przylesie
32462,Gdansk,Matarnia
32463,Gdynia,Karwiny
32464,Gdansk,Wrzeszcz Dolny
32465,Gdynia,Pustki Cisowskie-Demptowo
32466,Sopot,Karlikowo
32467,Gdansk,Zaspa-Mlyniec
32468,Gdynia,Pustki Cisowskie-Demptowo
32469,Sopot,Karlikowo
32470,Sopot,Kamienny Potok
32471,Gdansk,Bretowo
32472,Gdynia,Pogorze
32473,Sopot,Przylesie
32474,Gdansk,Ujescisko-Lostowice
32475,Gdansk,Osowa
32476,Gdynia,Pustki Cisowskie-Demptowo
32477,Gdansk,Olszynka
32478,Sopot,Dolny Sopot
32479,Gdynia,Redlowo
32480,Gdynia,Pogorze
32481,Gdansk,Chelm
32482,Gdansk,Zaspa-Mlyniec
32483,Gdynia,Wzgorze Sw. Maksymiliana
32484,Gdynia,Oksywie
32485,Sopot,Brodwino
32486,Gdynia,Oksywie
32487,Gdynia,Wielki Kack
32488,Gdansk,Mlyniska
32489,Gdynia,Redlowo
32490,Gdynia,Redlowo
32491,Sopot,Brodwino
32492,Sopot,Centrum
32493,Gdansk,Zaspa-Rozstaje
32494,Gdansk,Zaspa-Mlyniec
32495,Gdynia,Oksywie
32496,Gdynia,Grabowek
32497,Gdynia,Obluze
32498,Gdynia,Kamienna Gora
32499,Gdansk,Wrzeszcz Dolny
32500,Gdansk,Przymorze Wielkie
32501,Gdansk,Suchanino
32502,Sopot,Brodwino
32503,Gdansk,Olszynka
32504,Gdynia,Srodmiescie
32505,Sopot,Przylesie
32506,Gdynia,Leszczynki
32507,Sopot,Centrum
32508,Gdansk,Jasien
32509,Gdynia,Cisowa
32510,Gdynia,Srodmiescie
32511,Gdansk,Przerobka
32512,Gdynia,Dabrowa
32513,Sopot,Karlikowo
32514,Gdansk,Nowy Port
32515,Gdynia,Babie Doly
32516,Gdynia,Cisowa
