AddressId,PostCode,StreetName,StreetNumber,Lat,Long,FK_City
35031,57316,Krucza,97,53.9076,18.6168,35031
35032,13804,Witosa,49,54.2538,19.7811,35032
35033,90526,Jagodowa,15,54.9152,18.4176,35033
35034,97768,Jana Pawla II,67,53.6453,17.3228,35034
35035,50886,Sosnowa,30,54.2408,18.5423,35035
35036,28672,Kasztanowa,78,54.3485,18.7527,35036
35037,92177,Akacjowa,45,54.5232,18.8426,35037
35038,32170,Sosnowa,74,54.734,19.0658,35038
35039,69980,Szkolna,2,54.158,19.4676,35039
35040,14634,Zeromskiego,67,54.6619,19.6826,35040
35041,15375,Krucza,77,55.1991,17.8946,35041
35042,63144,Krasinskiego,49,54.6651,19.871,35042
35043,68759,Wesola,61,53.8476,19.3611,35043
35044,40910,Klonowa,82,54.4324,18.3688,35044
35045,95389,Sosnowa,88,54.4519,18.7127,35045
35046,50900,Sobieskiego,93,53.8233,17.985,35046
35047,88908,Reymonta,85,54.2003,18.8303,35047
35048,63949,Szkolna,37,54.2782,18.3587,35048
35049,81887,Bukowa,20,54.799,17.2295,35049
35050,32966,Brzozowa,13,54.4626,17.7467,35050
35051,66288,Dabrowska,100,54.9532,19.4682,35051
35052,24289,Jagiellonska,65,54.0477,17.9695,35052
35053,49718,Jabloniowa,94,53.9429,19.4361,35053
35054,39408,Lipowa,72,54.7158,18.7144,35054
35055,89926,Topolowa,55,53.6403,17.9231,35055
35056,83887,Brzozowa,38,53.7251,18.1633,35056
35057,99588,Bukowa,66,53.6551,17.6486,35057
35058,14197,Wesola,91,53.989,18.4724,35058
35059,75662,Dabrowska,31,54.4675,17.4312,35059
35060,11511,Sienkiewicza,79,53.7349,17.9011,35060
35061,28261,Krucza,55,53.6154,19.215,35061
35062,21717,Jagodowa,98,55.162,18.6382,35062
35063,77188,Lesna,47,54.5437,19.2944,35063
35064,99138,Polna,71,53.7814,18.7678,35064
35065,52282,Borowa,85,55.143,19.777,35065
35066,37134,Mickiewicza,81,54.6514,19.0098,35066
35067,37958,Bukowa,76,54.9328,17.2713,35067
35068,63704,Mickiewicza,42,54.2012,19.2931,35068
35069,75724,Jagiellonska,92,54.0547,17.3945,35069
35070,32175,Targowa,82,55.0622,19.3097,35070
35071,46550,Modrzewiowa,58,54.3395,18.3753,35071
35072,56929,Konopnickiej,54,54.3837,19.8519,35072
35073,72060,Kwiatowa,94,53.9012,19.843,35073
35074,89386,Koscielna,1,54.1878,17.7567,35074
35075,91205,Moniuszki,78,54.7334,17.769,35075
35076,21931,Lesna,87,53.6321,17.733,35076
35077,44880,Sienkiewicza,6,54.2106,19.4242,35077
35078,13108,Marszalkowska,6,55.0752,18.1856,35078
35079,39931,Bukowa,78,54.1272,17.373,35079
35080,90465,Nowowiejska,84,54.0916,19.9725,35080
35081,66839,Slowackiego,49,55.2061,17.5841,35081
35082,48479,Marszalkowska,97,54.2208,18.8812,35082
35083,59120,Lipowa,6,54.0337,18.5154,35083
35084,15441,Pilsudskiego,78,54.0191,19.8306,35084
35085,47684,Lakowa,17,54.432,18.6309,35085
35086,13025,Szeroka,42,54.4401,17.9822,35086
35087,62398,Borowa,35,53.715,18.5518,35087
35088,31350,Jana Pawla II,4,55.1861,19.1597,35088
35089,49946,Waska,83,54.9495,17.3765,35089
35090,40832,Szeroka,84,54.7957,17.697,35090
35091,65488,Zielona,4,54.6819,19.534,35091
35092,73949,Sloneczna,50,55.1256,18.1412,35092
35093,58867,Dolna,57,53.9181,19.1637,35093
35094,25047,Mickiewicza,37,54.3838,19.2871,35094
35095,47451,Dabrowska,1,54.9854,18.6581,35095
35096,14360,Oliwkowa,9,53.8224,17.556,35096
35097,74409,Morelowa,1,54.7496,18.5084,35097
35098,10782,Lipowa,48,55.0046,19.599,35098
35099,82318,Jagiellonska,52,54.1619,19.149,35099
35100,28452,Jagiellonska,89,54.1624,17.6246,35100
35101,61491,Dluga,18,53.9177,17.2183,35101
35102,66747,Jagiellonska,87,54.8747,18.0617,35102
35103,40018,Konopnickiej,64,54.795,17.7107,35103
35104,51668,Wladyslawa IV,53,53.6806,18.4219,35104
35105,69607,Sosnowa,28,54.1309,17.8151,35105
35106,64830,Brzozowa,19,54.4993,18.1044,35106
35107,37521,Parkowa,16,54.4629,18.0949,35107
35108,26586,Chopina,11,54.5861,19.5297,35108
35109,26014,Lakowa,87,54.2751,18.3939,35109
35110,79905,Bukowa,75,53.6222,19.4392,35110
35111,57244,Swierkowa,85,54.9606,18.3643,35111
35112,97347,Kosciuszki,98,54.368,17.8613,35112
35113,78531,Akacjowa,90,54.1817,17.2934,35113
35114,97944,Waska,50,53.9663,18.9592,35114
35115,90147,Dolna,71,54.1235,18.3094,35115
35116,98522,Kwiatowa,30,53.7973,18.7916,35116
35117,53438,Morelowa,25,53.6583,17.7191,35117
35118,12351,Cicha,9,53.6872,17.1998,35118
35119,48564,Parkowa,18,53.9515,17.7315,35119
35120,82995,Sobieskiego,39,54.3992,17.6284,35120
35121,33140,Zaciszna,19,54.4354,17.3738,35121
35122,21135,Koszykowa,79,55.207,18.6314,35122
35123,80916,Bukowa,28,54.2995,18.9853,35123
35124,48780,Jagiellonska,34,53.6896,19.1659,35124
35125,23034,Wyspianskiego,54,54.4724,17.8488,35125
35126,22526,Szeroka,36,54.2664,19.8526,35126
35127,93606,Modrzewiowa,21,55.1721,18.0108,35127
35128,72551,Sloneczna,5,53.9628,17.2175,35128
35129,88236,Koscielna,18,54.9567,17.9938,35129
35130,88846,Lipowa,29,53.7204,19.3413,35130
35131,92722,Lipowa,21,55.077,18.1058,35131
35132,37299,Sienkiewicza,70,54.2093,19.148,35132
35133,60551,Szkolna,72,54.1587,19.9345,35133
35134,94032,Dworcowa,2,54.6907,18.3913,35134
35135,34149,Spokojna,53,53.7224,19.3409,35135
35136,28999,Koscielna,22,55.1004,18.7209,35136
35137,31234,Jasna,28,53.6328,18.195,35137
35138,15687,Norwida,89,54.4735,18.0874,35138
35139,58239,Konopnickiej,71,54.1259,19.4856,35139
35140,26227,Targowa,76,54.3255,19.474,35140
35141,58643,Krotka,30,54.673,18.1043,35141
35142,38287,Prusa,99,54.271,19.5679,35142
35143,96816,Waska,6,53.7464,19.9438,35143
35144,82537,Krotka,36,55.0943,18.0867,35144
35145,36422,Brzozowa,65,54.3721,19.185,35145
35146,62916,Rynek,53,55.2033,17.7586,35146
35147,33494,Lakowa,69,54.2403,18.9406,35147
35148,18018,Moniuszki,91,54.134,17.6188,35148
35149,54473,Jesionowa,85,54.3449,17.9392,35149
35150,66226,Reymonta,82,54.0835,17.2457,35150
35151,51774,Akacjowa,15,54.7414,18.2238,35151
35152,35033,Polna,76,54.5126,19.2183,35152
35153,21292,Marszalkowska,80,55.0637,17.6196,35153
35154,61730,Jagiellonska,89,55.0617,17.5453,35154
35155,12569,Wesola,72,54.6658,18.6942,35155
35156,15768,Lakowa,56,55.2103,17.1599,35156
35157,32168,Witosa,61,54.3043,19.5097,35157
35158,31416,Modrzewiowa,78,53.7488,17.6259,35158
35159,19548,Koscielna,72,54.0634,18.1402,35159
35160,47409,Mickiewicza,65,54.5406,19.5506,35160
35161,20855,Jodlowa,80,55.1989,18.0349,35161
35162,14525,Dolna,67,54.6053,19.3987,35162
35163,58288,Lipowa,58,54.6997,17.6165,35163
35164,32590,Sloneczna,22,55.0024,18.7006,35164
35165,59932,Pilsudskiego,78,53.7547,17.1876,35165
35166,15197,Sienkiewicza,21,55.1155,17.3472,35166
35167,52259,Rynek,7,54.3501,19.2889,35167
35168,89728,Jodlowa,62,53.8023,17.2587,35168
35169,76334,Borowa,33,54.162,18.5089,35169
35170,18841,Wesola,27,54.2225,19.8217,35170
35171,22862,Krasinskiego,53,54.1998,19.3419,35171
35172,13834,Kwiatowa,48,53.7862,17.8305,35172
35173,33065,Kwiatowa,86,54.7576,19.5704,35173
35174,76905,Moniuszki,28,54.5904,18.2924,35174
35175,42450,Lesna,62,54.8374,17.4128,35175
35176,38706,Swierkowa,26,54.4523,18.7064,35176
35177,48386,Jasna,77,55.0139,19.9297,35177
35178,21305,Morelowa,65,55.1527,18.1541,35178
35179,53215,Konopnickiej,56,53.7251,18.1282,35179
35180,98797,Mickiewicza,64,54.1006,17.7478,35180
35181,65586,Kwiatowa,99,55.1143,18.9508,35181
35182,76058,Jana Pawla II,6,53.786,19.8419,35182
35183,26821,Lesna,69,54.6255,19.5017,35183
35184,90069,Wesola,87,53.971,18.2305,35184
35185,17615,Szeroka,5,54.3624,18.2944,35185
35186,45138,Kasztanowa,55,55.021,19.5492,35186
35187,65886,Reymonta,96,54.8062,18.1895,35187
35188,30004,Brzozowa,87,53.821,18.0993,35188
35189,43448,Lesna,43,54.1684,17.9314,35189
35190,43547,Zaciszna,80,55.2385,18.8376,35190
35191,92247,Debowa,83,54.6022,19.0647,35191
35192,75706,Morelowa,42,53.9843,17.2691,35192
35193,46262,Borowa,73,53.7821,19.6178,35193
35194,92835,Targowa,15,54.265,19.5307,35194
35195,73110,Lesna,14,54.6438,17.4441,35195
35196,47689,Gorna,76,54.2018,19.7997,35196
35197,75453,Sienkiewicza,21,54.3306,19.8517,35197
35198,47753,Sobieskiego,91,54.3314,18.1767,35198
35199,38594,Kasztanowa,42,53.791,17.6859,35199
35200,99760,Targowa,54,55.1792,19.0141,35200
35201,62715,Jabloniowa,72,54.0518,17.843,35201
35202,47207,Jagodowa,32,53.7029,18.6051,35202
35203,78946,Dolna,71,54.6714,19.9002,35203
35204,73791,Nowowiejska,40,53.9786,18.9479,35204
35205,90285,Jagiellonska,86,54.1297,18.7566,35205
35206,99530,Lesna,88,54.8503,18.392,35206
35207,55071,Zielona,50,55.1887,19.4724,35207
35208,97973,Witosa,14,53.917,17.2962,35208
35209,69028,Jasna,21,54.7364,19.6741,35209
35210,27719,Sobieskiego,88,54.9909,17.7658,35210
35211,91418,Jagiellonska,52,54.2417,18.9099,35211
35212,14751,Polna,65,55.1376,17.8018,35212
35213,58746,Marszalkowska,84,55.2448,17.2317,35213
35214,41852,Mickiewicza,34,54.581,17.1471,35214
35215,67588,Cicha,76,55.0162,19.6281,35215
35216,25116,Gorna,46,53.6429,19.6438,35216
35217,74104,Sosnowa,85,53.6593,19.3931,35217
35218,37940,Jodlowa,67,54.6816,18.9868,35218
35219,66879,Dolna,68,54.4547,18.7062,35219
35220,11794,Pilsudskiego,37,54.8248,18.9765,35220
35221,53232,Sobieskiego,99,54.0171,19.7191,35221
35222,65993,Spokojna,52,54.0119,19.3656,35222
35223,34651,Pilsudskiego,13,54.2077,18.6466,35223
35224,20132,Brzozowa,0,54.9372,17.4475,35224
35225,91906,Winogronowa,87,54.0528,17.2997,35225
35226,61525,Dolna,9,55.2383,18.1279,35226
35227,27648,Jabloniowa,76,54.0891,18.4651,35227
35228,75420,Wyspianskiego,28,54.0927,18.6664,35228
35229,45602,Lakowa,25,54.2002,19.4847,35229
35230,31889,Koscielna,6,54.5576,18.5389,35230
35231,20560,Klonowa,4,54.1782,18.3161,35231
35232,47919,Szeroka,18,54.6134,17.8554,35232
35233,49188,Kosciuszki,10,54.1638,17.2339,35233
35234,41858,Szeroka,44,54.1971,19.7354,35234
35235,57624,Bukowa,78,55.0351,17.3562,35235
35236,16059,Dabrowska,58,55.0834,17.4257,35236
35237,30329,Jabloniowa,63,54.8309,19.0952,35237
35238,90406,Jagodowa,22,54.1303,18.3871,35238
35239,77807,Norwida,88,54.939,17.9823,35239
35240,90022,Jabloniowa,42,54.6675,19.5858,35240
35241,41355,Jasna,2,53.7532,19.7135,35241
35242,16263,Bukowa,74,54.2196,18.2561,35242
35243,75909,Wyspianskiego,91,53.6646,18.6588,35243
35244,89102,Nowowiejska,17,54.8825,18.9485,35244
35245,13378,Rynek,45,54.9835,18.5701,35245
35246,26963,Cicha,62,54.6469,18.4031,35246
35247,30282,Witosa,60,54.5046,19.1797,35247
35248,42633,Swierkowa,14,54.474,18.7333,35248
35249,79373,Dluga,89,54.7753,17.4166,35249
35250,55589,Gorna,72,55.1023,19.1596,35250
35251,17600,Klonowa,100,53.7629,17.4559,35251
35252,25454,Bukowa,68,53.8012,17.1853,35252
35253,64329,Krotka,45,54.9276,17.2549,35253
35254,27891,Akacjowa,23,55.2528,17.4999,35254
35255,95613,Akacjowa,70,54.4113,17.3241,35255
35256,81565,Brzozowa,68,55.0581,19.5378,35256
35257,19905,Sienkiewicza,37,54.4332,19.6479,35257
35258,11610,Dolna,23,54.9617,18.0295,35258
35259,38366,Dworcowa,49,53.7459,18.4766,35259
35260,14231,Jesionowa,78,55.2018,19.6116,35260
35261,54952,Slowackiego,21,54.3897,18.7749,35261
35262,37586,Norwida,38,54.8259,17.3719,35262
35263,62706,Topolowa,17,54.0622,18.4812,35263
35264,35102,Zeromskiego,19,54.5169,17.3191,35264
35265,61716,Witosa,60,54.9493,18.6106,35265
35266,21210,Lipowa,12,53.9928,18.5267,35266
35267,82510,Wladyslawa IV,31,55.1219,18.4259,35267
35268,92678,Lesna,68,54.5736,18.4801,35268
35269,55253,Sosnowa,34,53.8082,17.4648,35269
35270,62946,Oliwkowa,37,54.4107,19.7738,35270
35271,26388,Gorna,81,54.6432,19.6895,35271
35272,29146,Krucza,78,54.8295,17.5832,35272
35273,26405,Swierkowa,12,54.6381,19.9208,35273
35274,38838,Jabloniowa,10,54.2577,18.2466,35274
35275,62357,Konopnickiej,61,55.1633,18.4036,35275
35276,88476,Norwida,9,54.8957,17.4521,35276
35277,93804,Rynek,58,53.8249,19.3803,35277
35278,32368,Topolowa,80,53.982,19.728,35278
35279,23738,Winogronowa,55,55.2415,18.0565,35279
35280,88736,Gorna,59,54.88,17.8157,35280
35281,51327,Dluga,14,54.6236,19.2731,35281
35282,68484,Witosa,18,54.3011,19.2891,35282
35283,51321,Oliwkowa,71,54.8931,18.8016,35283
35284,99151,Wyspianskiego,59,54.9569,18.2073,35284
35285,15749,Wyspianskiego,15,54.4183,18.1148,35285
35286,67030,Kwiatowa,38,54.1085,18.9255,35286
35287,50489,Swierkowa,27,54.4354,19.3876,35287
35288,26739,Prusa,12,53.856,18.5182,35288
35289,56568,Jagiellonska,31,53.9261,19.3563,35289
35290,40686,Gorna,79,54.4386,17.5259,35290
35291,77782,Cicha,18,54.0333,17.2077,35291
35292,44393,Jabloniowa,44,54.6616,18.1021,35292
35293,50771,Reymonta,32,54.1756,17.9918,35293
35294,23340,Kasztanowa,66,55.0912,18.2297,35294
35295,33568,Brzozowa,79,55.012,18.4544,35295
35296,60478,Polna,1,54.6498,18.5192,35296
35297,94760,Mickiewicza,90,53.8988,18.0061,35297
35298,24282,Parkowa,96,55.2248,19.6959,35298
35299,31078,Dabrowska,65,54.8222,18.9687,35299
35300,77322,Wladyslawa IV,77,54.0462,19.5219,35300
35301,13062,Szkolna,9,54.9382,17.5409,35301
35302,89195,Wyspianskiego,90,54.3653,19.0299,35302
35303,81963,Pilsudskiego,47,54.6573,18.7254,35303
35304,54350,Topolowa,26,53.9761,19.5599,35304
35305,54654,Rynek,48,54.5432,18.698,35305
35306,50521,Brzozowa,45,53.6275,18.2785,35306
35307,38694,Waska,1,54.3967,19.6518,35307
35308,59363,Prusa,40,53.9726,19.162,35308
35309,92802,Nowowiejska,41,54.0712,17.4934,35309
35310,98614,Targowa,53,54.4885,17.4753,35310
35311,82160,Kwiatowa,71,54.9672,19.1751,35311
35312,51811,Jabloniowa,13,54.102,17.7,35312
35313,89584,Kasztanowa,79,55.0223,19.7634,35313
35314,33817,Debowa,28,55.0035,19.1111,35314
35315,41496,Morelowa,4,54.9351,17.6063,35315
35316,96354,Koszykowa,54,53.6681,17.276,35316
35317,29185,Kosciuszki,56,54.6356,18.6736,35317
35318,85529,Mickiewicza,77,55.1304,17.4181,35318
35319,90535,Slowackiego,23,54.4949,19.3265,35319
35320,38223,Jodlowa,2,54.3101,19.4202,35320
35321,50016,Topolowa,35,54.582,18.3684,35321
35322,17073,Lakowa,58,55.0548,19.2749,35322
35323,59831,Marszalkowska,93,54.854,17.6084,35323
35324,87274,Sosnowa,87,54.2844,17.2002,35324
35325,86338,Szkolna,92,54.3572,19.6201,35325
35326,91282,Orzeszkowej,50,53.8309,17.3458,35326
35327,78192,Lipowa,3,54.9231,17.6477,35327
35328,54190,Gorna,42,54.1259,18.4051,35328
35329,82358,Lakowa,70,54.5802,18.6612,35329
35330,44504,Wyspianskiego,5,54.9744,17.5974,35330
35331,32007,Jagodowa,89,54.8775,18.8996,35331
35332,34211,Morelowa,52,54.913,19.5773,35332
35333,50826,Dabrowska,5,54.5742,19.1517,35333
35334,65925,Malinowa,71,54.487,17.9222,35334
35335,71731,Akacjowa,56,55.2039,19.8165,35335
35336,56882,Sobieskiego,82,54.8293,18.9147,35336
35337,61090,Slowackiego,97,54.9378,18.444,35337
35338,18463,Mickiewicza,64,54.7365,18.814,35338
35339,18365,Jabloniowa,24,55.2034,19.1002,35339
35340,34405,Zeromskiego,37,55.2122,19.5025,35340
35341,48614,Prusa,31,53.9147,17.3719,35341
35342,17395,Brzozowa,20,53.87,18.7349,35342
35343,76237,Morelowa,64,53.6895,18.8506,35343
35344,97568,Krotka,30,54.2317,18.5683,35344
35345,57942,Debowa,56,54.3449,17.248,35345
35346,93054,Akacjowa,66,53.8568,18.8791,35346
35347,78499,Krasinskiego,46,53.8061,17.797,35347
35348,97137,Debowa,34,53.6508,18.3229,35348
35349,27662,Cicha,51,54.5345,18.465,35349
35350,34574,Krotka,65,54.3233,19.9562,35350
35351,94083,Slowackiego,84,54.0737,18.2911,35351
35352,44367,Winogronowa,61,54.7012,19.9713,35352
35353,86249,Oliwkowa,51,54.2623,19.9657,35353
35354,79777,Jasna,4,53.6238,17.5236,35354
35355,13144,Spokojna,12,53.9554,18.5638,35355
35356,25683,Krotka,52,54.2992,17.1586,35356
35357,25942,Krotka,30,53.9798,17.2061,35357
35358,36640,Szeroka,40,53.8636,19.3381,35358
35359,45991,Polna,34,54.9066,18.4671,35359
35360,55127,Cicha,47,54.2105,19.8632,35360
35361,24396,Spokojna,49,53.9084,19.1938,35361
35362,96936,Modrzewiowa,2,53.8033,18.1087,35362
35363,83176,Pulawska,64,54.7082,18.7048,35363
35364,50349,Gorna,87,53.9462,17.886,35364
35365,89591,Jana Pawla II,41,54.9487,17.3419,35365
35366,74948,Dworcowa,7,54.1899,17.757,35366
35367,59758,Oliwkowa,57,53.8192,17.9841,35367
35368,95083,Lesna,50,55.0474,19.9344,35368
35369,49938,Slowackiego,0,53.6927,18.2799,35369
35370,98271,Chopina,48,55.2155,18.2042,35370
35371,45848,Lakowa,55,54.5017,18.4469,35371
35372,91630,Krucza,94,54.8805,19.1012,35372
35373,11518,Malinowa,46,54.6933,17.7257,35373
35374,81358,Mickiewicza,60,54.4524,17.4129,35374
35375,34033,Wesola,45,53.6246,17.9114,35375
35376,80775,Lesna,48,53.9645,19.6552,35376
35377,63008,Wyspianskiego,78,54.6371,18.5305,35377
35378,75043,Akacjowa,8,54.9337,19.1965,35378
35379,82932,Pulawska,66,54.637,19.8377,35379
35380,68902,Zaciszna,2,53.9176,19.7977,35380
35381,91662,Konopnickiej,20,54.977,19.5649,35381
35382,22693,Bukowa,68,55.0156,18.678,35382
35383,32342,Oliwkowa,38,54.6018,19.0554,35383
35384,44005,Sobieskiego,67,54.0456,19.9474,35384
35385,44226,Winogronowa,48,54.9571,17.9075,35385
35386,61154,Nowowiejska,36,53.9013,18.1102,35386
35387,98619,Krasinskiego,35,53.8727,17.4792,35387
35388,20179,Debowa,79,54.2788,17.352,35388
35389,54104,Lesna,54,54.3002,18.3338,35389
35390,74423,Konopnickiej,46,54.5305,18.9507,35390
35391,30021,Sloneczna,4,54.6347,18.6855,35391
35392,19865,Szkolna,25,54.377,19.608,35392
35393,51456,Pulawska,84,54.3867,17.2545,35393
35394,37415,Krotka,47,54.3267,17.622,35394
35395,92964,Klonowa,71,53.6494,17.985,35395
35396,99017,Wyspianskiego,92,54.3459,18.8666,35396
35397,42339,Pulawska,95,54.5624,18.3107,35397
35398,92504,Sloneczna,13,54.4679,19.288,35398
35399,73524,Moniuszki,80,54.2596,18.9202,35399
35400,29097,Malinowa,20,54.3459,19.421,35400
35401,69716,Jasna,70,54.6908,18.4384,35401
35402,18938,Nowowiejska,56,54.4871,19.4547,35402
35403,95921,Sienkiewicza,32,54.4711,18.3933,35403
35404,56443,Krotka,42,54.4392,17.9126,35404
35405,28485,Brzozowa,36,55.0872,18.6122,35405
35406,97805,Waska,97,54.9413,17.3606,35406
35407,47383,Parkowa,18,54.378,19.4864,35407
35408,34961,Lipowa,32,53.948,17.1994,35408
35409,69106,Jagiellonska,33,54.7013,18.0955,35409
35410,28139,Krotka,94,55.0378,19.4196,35410
35411,68065,Waska,83,53.9909,18.6788,35411
35412,66165,Sienkiewicza,19,54.6869,18.3487,35412
35413,99688,Lesna,4,54.0027,18.2783,35413
35414,86363,Kosciuszki,17,54.8302,19.7697,35414
35415,60032,Malinowa,59,54.7644,17.2573,35415
35416,20706,Bukowa,63,53.6266,18.0847,35416
35417,17698,Lakowa,32,54.7928,17.6578,35417
35418,70916,Szeroka,100,53.7923,19.2048,35418
35419,24563,Zaciszna,30,54.3152,17.6284,35419
35420,64904,Sloneczna,40,54.8948,18.5863,35420
35421,33839,Dworcowa,73,54.4453,17.4014,35421
35422,90039,Lesna,44,54.6578,18.4453,35422
35423,88958,Sienkiewicza,31,53.6691,19.8154,35423
35424,31517,Spokojna,0,54.261,19.4951,35424
35425,63059,Krucza,35,54.0364,17.4779,35425
35426,67669,Oliwkowa,82,55.0712,18.9032,35426
35427,83131,Marszalkowska,60,55.2599,18.6076,35427
35428,30504,Zielona,91,54.2759,18.5989,35428
35429,25667,Prusa,54,54.473,18.3745,35429
35430,12787,Winogronowa,71,54.8958,19.0968,35430
35431,55662,Szeroka,81,53.8629,19.8659,35431
35432,36619,Modrzewiowa,5,53.9562,18.3864,35432
35433,73696,Rynek,30,54.7332,18.1892,35433
35434,14212,Marszalkowska,70,54.1188,18.5935,35434
35435,56424,Zaciszna,26,54.1619,18.2317,35435
35436,56886,Malinowa,71,55.1079,17.4204,35436
35437,68479,Targowa,98,54.6704,19.274,35437
35438,34308,Dolna,80,54.9617,19.4454,35438
35439,18888,Krucza,0,54.2413,19.3455,35439
35440,57413,Jana Pawla II,25,53.6641,17.7668,35440
35441,33436,Waska,47,54.8948,17.5452,35441
35442,66958,Norwida,44,54.0924,19.914,35442
35443,27633,Dolna,90,55.1472,19.8132,35443
35444,35539,Lakowa,53,53.7044,18.6029,35444
35445,66417,Moniuszki,77,54.5324,18.6782,35445
35446,16480,Koscielna,62,54.1507,19.277,35446
35447,72053,Jagodowa,75,55.1945,19.1601,35447
35448,57774,Sienkiewicza,2,54.1607,19.5099,35448
35449,50767,Jasna,97,53.9147,18.172,35449
35450,55184,Jodlowa,9,54.6116,19.8974,35450
35451,10483,Koszykowa,19,53.8871,17.7994,35451
35452,24947,Modrzewiowa,6,53.7961,19.2341,35452
35453,31152,Lakowa,32,54.4914,17.8332,35453
35454,46987,Konopnickiej,58,54.3076,19.4021,35454
35455,67473,Lesna,84,54.3504,17.8903,35455
35456,83137,Koszykowa,97,55.1922,17.7782,35456
35457,15624,Prusa,25,53.8152,18.5214,35457
35458,93749,Kwiatowa,47,53.9204,19.361,35458
35459,89452,Modrzewiowa,35,54.5805,18.9445,35459
35460,88227,Kosciuszki,3,54.2954,17.3159,35460
35461,25376,Zielona,36,54.8259,17.5239,35461
35462,48920,Wesola,32,55.1433,19.4994,35462
35463,66436,Waska,3,53.6717,19.3367,35463
35464,10266,Krotka,53,54.9957,19.4738,35464
35465,79720,Morelowa,15,54.7881,18.1539,35465
35466,24810,Marszalkowska,43,53.7537,17.3383,35466
35467,53780,Waska,42,55.1983,19.1191,35467
35468,80585,Morelowa,60,53.7577,19.2844,35468
35469,90176,Lakowa,8,54.3437,18.7026,35469
35470,39626,Jasna,78,53.8591,18.4079,35470
35471,57005,Jana Pawla II,96,54.9062,19.4312,35471
35472,23434,Morelowa,3,54.1792,18.3386,35472
35473,44042,Jesionowa,52,53.9045,17.9372,35473
35474,39909,Lesna,23,54.5541,18.7194,35474
35475,55670,Prusa,80,53.713,17.7507,35475
35476,92661,Szkolna,62,54.3197,18.5812,35476
35477,12810,Brzozowa,17,54.5376,17.3966,35477
35478,89746,Kasztanowa,75,55.0063,17.1606,35478
35479,94056,Bukowa,81,54.419,17.2546,35479
35480,66631,Spokojna,17,54.1801,18.5093,35480
35481,83224,Szeroka,10,54.8923,19.3971,35481
35482,74254,Wyspianskiego,26,54.3883,18.6949,35482
35483,67453,Konopnickiej,61,55.1898,19.2835,35483
35484,46789,Jana Pawla II,39,54.5636,19.8544,35484
35485,53030,Jagodowa,22,54.0055,17.7286,35485
35486,35627,Jana Pawla II,65,53.9204,17.4378,35486
35487,30935,Moniuszki,4,54.9036,17.2319,35487
35488,10005,Chopina,80,54.9378,19.6291,35488
35489,72178,Morelowa,85,54.2727,19.3334,35489
35490,82542,Nowowiejska,45,55.1568,17.3008,35490
35491,39325,Dolna,19,54.0682,17.573,35491
35492,45793,Chopina,63,55.0239,19.7417,35492
35493,79086,Nowowiejska,93,54.4527,19.0981,35493
35494,45224,Jodlowa,48,54.426,17.3919,35494
35495,74516,Oliwkowa,66,54.7277,18.1209,35495
35496,70558,Polna,69,53.8003,17.9072,35496
35497,30101,Mickiewicza,56,54.5353,19.9091,35497
35498,17358,Spokojna,60,55.0404,17.7867,35498
35499,83819,Jagiellonska,58,55.0791,17.1502,35499
35500,92142,Winogronowa,87,53.6902,17.2269,35500
35501,32612,Wesola,84,54.1564,19.0824,35501
35502,37532,Klonowa,51,54.6187,18.2196,35502
35503,62849,Gorna,19,54.0093,18.1655,35503
35504,10427,Jabloniowa,83,54.8845,18.9203,35504
35505,30483,Orzeszkowej,19,55.2468,18.3313,35505
35506,46264,Swierkowa,29,54.8544,18.0131,35506
35507,17874,Lesna,69,54.7104,19.3468,35507
35508,51521,Oliwkowa,17,54.0722,19.7913,35508
35509,70204,Jagiellonska,79,53.9727,19.2803,35509
35510,81564,Zaciszna,7,54.4932,18.9735,35510
35511,98510,Debowa,3,54.9431,17.2547,35511
35512,72827,Konopnickiej,92,54.3878,18.9659,35512
35513,74882,Krucza,99,55.2444,17.5909,35513
35514,26992,Jabloniowa,62,54.5242,19.1494,35514
35515,98315,Jagodowa,62,53.7521,18.8486,35515
35516,67464,Lipowa,51,54.871,18.9107,35516
35517,35362,Pilsudskiego,38,54.1609,17.612,35517
35518,64818,Dabrowska,18,53.9908,17.5641,35518
35519,28074,Lakowa,9,53.7026,17.4024,35519
35520,61312,Konopnickiej,28,55.0181,17.8223,35520
35521,88999,Sienkiewicza,50,54.5037,19.3032,35521
35522,90454,Slowackiego,28,54.3261,18.3047,35522
35523,95460,Lakowa,22,55.0407,17.4971,35523
35524,78873,Kasztanowa,95,53.9209,19.8893,35524
35525,19172,Malinowa,24,55.2012,19.3966,35525
35526,14070,Brzozowa,82,53.9934,18.6693,35526
35527,32315,Dworcowa,70,55.0531,19.0897,35527
35528,90009,Pilsudskiego,34,54.3496,18.1006,35528
35529,60190,Dabrowska,97,54.0593,19.6353,35529
35530,41149,Zielona,76,54.4202,19.7223,35530
35531,88377,Sienkiewicza,93,53.7946,18.3395,35531
35532,32387,Brzozowa,54,54.551,19.7597,35532
35533,20603,Kasztanowa,93,55.254,19.6718,35533
35534,55676,Borowa,2,54.8203,18.1629,35534
35535,74601,Sloneczna,20,53.9123,18.4729,35535
35536,58294,Lesna,36,54.7593,18.3451,35536
35537,52960,Nowowiejska,63,55.1308,19.8059,35537
35538,50413,Koscielna,23,54.4249,17.6176,35538
35539,86334,Jabloniowa,9,53.6204,19.2729,35539
